StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
2516,20,Male,Caucasian,High School,13.165675668523146,5,Yes,High,0,0,1,0,4.33
2517,21,Male,African American,Some College,5.276121498927151,15,Yes,Very High,1,0,0,0,3.82
2518,21,Male,Caucasian,Some College,0.24139870601235902,27,No,Low,1,1,1,0,2.44
2519,22,Female,Caucasian,Some College,10.378747285295137,20,No,High,0,1,1,1,3.06
2520,19,Female,Caucasian,Some College,12.11518978717944,27,Yes,Very High,0,1,1,0,3.02
2521,20,Male,Caucasian,High School,19.257409880036192,0,No,Very High,0,0,0,0,4.64
2522,19,Male,Other,Some College,11.789416061864937,5,No,Very High,1,0,1,0,4.29
2523,19,Male,Other,High School,9.423451187562836,8,No,High,1,1,0,0,3.93
2524,19,Female,Caucasian,High School,11.468032517954077,14,Yes,Moderate,0,0,0,1,3.6
2525,19,Female,Asian,Some College,18.55801259724054,11,No,Moderate,0,1,0,1,3.73
2526,21,Female,Caucasian,Bachelor's,16.567562912032926,2,Yes,Moderate,1,0,0,0,4.52
2527,21,Female,African American,High School,6.45957466727616,10,No,High,0,0,1,0,3.69
2528,19,Male,Asian,Some College,4.745087273142746,14,No,Moderate,0,0,0,0,3.54
2529,20,Male,Other,Some College,5.252672247321472,2,No,Low,0,0,0,0,4.03
2530,22,Male,Caucasian,High School,10.08842079430426,13,No,Low,0,0,0,0,3.37
2531,20,Female,Asian,High School,14.880989024571555,1,No,High,0,0,1,0,4.45
2532,20,Male,Caucasian,Bachelor's,10.064384143659241,28,No,High,1,0,0,0,2.56
2533,20,Female,Other,Some College,1.3559279165622518,3,Yes,Moderate,0,0,1,1,4.21
2534,19,Female,Caucasian,Some College,14.471614008799618,25,No,Low,0,0,0,0,2.34
2535,21,Male,African American,Some College,16.119402573419077,18,Yes,High,0,0,0,0,3.38
2536,20,Male,African American,No,5.789957302394393,11,Yes,Very Low,1,0,0,0,3.42
2537,19,Male,African American,Some College,13.282514785667008,1,Yes,Moderate,0,0,0,0,4.53
2538,20,Female,Caucasian,Some College,8.531838021087868,16,Yes,Moderate,0,0,0,1,3.25
2539,20,Female,Other,Some College,17.782387114548857,2,No,Very High,0,0,0,0,4.48
2540,19,Male,Caucasian,High School,16.904511163214796,9,No,Moderate,1,1,0,0,4.07
2541,21,Male,African American,No,10.508639966192845,15,Yes,Moderate,0,0,0,1,3.53
2542,21,Female,Caucasian,High School,13.83011091627189,21,Yes,High,0,1,0,0,3.12
2543,22,Male,Caucasian,Higher,17.66699402044208,8,Yes,Moderate,0,1,0,1,4.16
2544,19,Female,African American,Some College,9.91434020156551,10,No,Low,0,0,0,0,3.51
2545,22,Female,Caucasian,Some College,6.265014809776439,20,No,Moderate,1,0,0,0,2.8
2546,22,Male,Caucasian,No,15.073322758191626,14,No,Very High,1,0,0,0,3.95
2547,22,Male,Caucasian,No,4.401325095693835,2,Yes,Moderate,0,0,1,1,4.52
2548,21,Male,Caucasian,Some College,7.770622960120841,15,No,High,0,1,0,0,3.59
2549,19,Male,Asian,Some College,17.314544742135872,29,No,Very High,0,1,0,0,2.79
2550,22,Female,Asian,Some College,14.488446805386301,20,No,High,0,0,0,1,3.19
2551,19,Female,Caucasian,High School,8.076220104949986,20,No,High,1,0,0,0,3.05
2552,19,Female,Caucasian,Some College,4.294890048167148,20,No,High,0,1,0,0,2.87
2553,21,Male,Caucasian,High School,7.119367816644731,27,Yes,Very High,0,1,0,0,2.72
2554,22,Female,Caucasian,High School,5.68208298454866,11,Yes,Very High,1,0,0,0,3.73
2555,22,Male,African American,Some College,3.5217857588770785,22,No,Very High,0,0,0,0,2.7
2556,19,Male,African American,High School,14.866658271313133,4,No,High,0,0,0,1,4.2
2557,20,Male,Caucasian,High School,5.041397737003431,6,Yes,Moderate,1,0,0,1,4.08
2558,21,Male,Caucasian,Some College,9.083349403355276,8,No,Low,1,1,0,0,4.27
2559,21,Male,Caucasian,Some College,7.717188936722181,20,Yes,Moderate,1,1,0,0,3.15
2560,21,Male,Asian,Bachelor's,19.641547572712618,17,No,Very High,1,1,1,0,3.87
2561,21,Female,Other,Some College,7.8218448829644105,20,No,High,0,0,0,0,3.21
2562,22,Male,Caucasian,No,1.599649655935096,7,No,Moderate,0,1,0,0,3.66
2563,22,Female,Caucasian,High School,1.7965150514416806,11,Yes,Moderate,0,0,0,1,3.35
2564,20,Female,Asian,Higher,11.815074427061296,19,No,Moderate,1,0,1,0,3.17
2565,21,Male,Other,Some College,11.987271034765312,1,No,Moderate,0,0,0,0,4.19
2566,21,Male,Caucasian,Some College,8.3751798096531,9,No,High,0,0,0,0,3.89
2567,19,Male,Caucasian,No,8.636873846240594,18,No,Moderate,1,0,0,0,3.12
2568,22,Female,Caucasian,Some College,1.0786516568174243,8,No,Low,0,0,0,0,3.25
2569,21,Male,African American,No,10.330930207785245,24,No,Moderate,0,0,0,0,2.58
2570,20,Female,Caucasian,Some College,10.094789507607034,23,No,Low,0,1,0,0,2.67
2571,20,Male,Caucasian,Bachelor's,2.9909863711388907,7,No,Very High,0,0,0,0,3.66
2572,22,Male,African American,Higher,2.0767877222185516,23,No,Moderate,0,0,0,0,2.49
2573,20,Female,Caucasian,Some College,2.47144981198981,23,No,Very High,0,0,0,0,2.73
2574,20,Female,Asian,Some College,2.0205649298251704,23,No,Low,0,1,0,0,2.26
2575,22,Male,Caucasian,Bachelor's,12.194163910735195,0,No,Low,0,0,0,0,4.08
2576,21,Female,Caucasian,Some College,3.9296530480583725,5,No,High,0,0,0,0,3.87
2577,21,Female,African American,No,5.0286030437492695,11,No,High,0,1,0,1,3.56
2578,20,Female,Caucasian,Some College,3.4714428830287947,24,No,Moderate,0,0,1,0,2.58
2579,20,Female,Other,High School,19.15670608897006,23,No,Low,0,0,1,0,2.74
2580,21,Female,African American,Some College,17.09234926303671,18,No,Very Low,0,1,0,0,3.03
2581,22,Male,Caucasian,Some College,4.609896747030417,26,No,High,1,0,0,0,2.36
2582,20,Male,Asian,Some College,6.55132587844252,16,No,Low,1,1,0,0,3.38
2583,19,Female,Caucasian,High School,4.197856846099944,1,Yes,Moderate,0,0,0,0,4.19
2584,22,Male,Other,High School,9.837519189216476,10,Yes,High,0,0,0,1,3.72
2585,20,Male,Caucasian,Some College,0.3922106494850719,17,No,Very Low,0,0,0,0,2.62
2586,20,Female,African American,Bachelor's,13.427360177935913,22,No,Low,1,1,0,0,3.1
2587,19,Male,Caucasian,Some College,10.463162996352832,27,Yes,Very Low,1,0,0,0,2.49
2588,19,Female,Caucasian,High School,17.972778566022065,21,Yes,Very High,0,0,1,0,3.37
2589,21,Female,Asian,Bachelor's,3.287853686568283,10,No,Moderate,1,0,1,0,3.63
2590,22,Male,Asian,Bachelor's,16.082184921222634,17,No,Very High,1,0,0,0,3.36
2591,22,Female,Caucasian,High School,15.839220289334314,7,No,Low,0,1,0,0,4.26
2592,21,Female,Caucasian,No,2.5436237843377385,14,No,High,0,1,0,0,3.6
2593,22,Female,Asian,Some College,7.971184482882552,8,No,Low,0,0,1,0,3.72
2594,22,Female,Other,Bachelor's,3.403052822890338,14,No,Moderate,0,0,0,0,3.12
2595,22,Female,Caucasian,Higher,5.0944100091509785,6,Yes,High,0,0,0,0,3.9
2596,22,Male,Caucasian,Bachelor's,5.264923496610887,19,No,High,1,0,0,0,3.03
2597,22,Male,Caucasian,Some College,11.124727880515454,12,No,High,0,1,0,0,3.85
2598,19,Female,Asian,Some College,8.22821863520931,12,No,High,0,0,0,1,3.61
2599,22,Female,Caucasian,No,18.954656080126107,0,No,Low,1,0,1,0,4.61
2600,19,Male,Caucasian,High School,2.5274028389401026,19,No,Moderate,0,0,0,0,2.85
2601,22,Female,Asian,Some College,19.473842697003974,3,No,Moderate,0,0,0,0,4.49
2602,21,Male,Caucasian,Some College,4.612772804285279,23,No,High,0,0,1,0,2.71
2603,20,Female,Caucasian,Some College,15.457478727637062,3,No,Low,0,1,1,0,4.52
2604,19,Female,Caucasian,Some College,6.779398523456428,3,Yes,Very High,0,0,0,0,4.69
2605,22,Female,Caucasian,High School,2.861627908346278,12,No,Moderate,1,0,0,1,3.7
2606,21,Female,Caucasian,Some College,17.1577837049248,1,No,High,0,0,1,1,4.55
2607,20,Female,African American,No,6.177217984729264,27,No,Low,0,1,0,0,2.32
2608,19,Female,Caucasian,Some College,13.177108084536844,25,No,Moderate,0,0,0,0,2.63
2609,20,Female,African American,Some College,11.328873701732531,22,No,High,1,0,0,0,2.96
2610,21,Male,Asian,Some College,9.435126187817486,14,No,Moderate,1,0,0,0,3.6
2611,19,Male,Asian,Higher,9.916389452970781,3,No,Very High,1,0,0,0,4.48
2612,20,Male,Caucasian,High School,14.644758281845752,26,No,High,0,1,0,0,2.72
2613,22,Female,Caucasian,Some College,1.7554582824688114,5,Yes,Moderate,1,0,0,0,3.9
2614,19,Female,Caucasian,High School,13.363613239158102,2,No,High,1,0,0,0,4.26
2615,20,Female,Caucasian,Some College,17.916242027971574,6,No,High,1,0,1,0,4.38
2616,21,Female,Caucasian,Bachelor's,1.155763940397283,5,No,High,0,0,0,1,3.43
2617,21,Female,African American,Some College,2.813066784673335,2,Yes,Low,0,0,0,0,4.27
2618,19,Female,Caucasian,Bachelor's,14.332638734040628,3,No,Moderate,0,1,1,0,4.59
2619,20,Female,Caucasian,High School,8.745632964892351,9,No,High,0,0,0,0,3.84
2620,19,Male,Caucasian,Bachelor's,8.070972416273767,29,Yes,High,1,1,0,0,2.87
2621,19,Female,African American,No,2.739332690884717,20,No,Moderate,0,0,0,0,2.62
2622,20,Male,Caucasian,Bachelor's,10.135400814355762,8,No,Low,0,1,0,0,3.8
2623,20,Male,African American,High School,2.530906223927545,29,No,Moderate,0,0,0,0,2.0
2624,22,Female,Caucasian,High School,9.532409126210808,5,Yes,Very Low,0,0,0,0,4.07
2625,20,Female,Asian,Some College,15.272305979233135,28,Yes,High,0,0,0,0,2.26
2626,21,Male,Asian,Bachelor's,5.16528715774327,19,Yes,High,0,0,0,0,3.26
2627,19,Male,Caucasian,No,9.615723363594546,26,Yes,Moderate,1,0,0,0,2.43
2628,19,Female,Caucasian,High School,19.840319387936713,10,Yes,High,0,1,1,1,4.33
2629,21,Female,Caucasian,Bachelor's,13.733008467080746,6,No,Moderate,1,1,0,0,4.1
2630,20,Male,Caucasian,High School,16.827135426103972,17,Yes,High,0,0,1,0,3.6
2631,21,Female,African American,High School,8.296952131210915,3,No,Low,1,0,0,0,4.02
2632,21,Female,Asian,Some College,15.357218462517107,4,No,Moderate,0,0,0,0,4.09
2633,22,Female,African American,High School,0.8101834588264367,3,No,High,0,1,1,0,4.35
2634,21,Male,Asian,Bachelor's,2.4582236508448996,3,No,Low,0,0,1,0,3.96
2635,19,Male,Caucasian,Some College,4.061411858401243,26,Yes,Moderate,0,0,0,0,2.58
2636,21,Male,Caucasian,Some College,8.03903849230439,12,No,Moderate,0,1,1,0,3.71
2637,19,Female,Asian,Higher,16.914897566515265,15,No,Low,1,0,0,0,3.15
2638,19,Female,Caucasian,Some College,6.92532101575861,24,No,Low,0,1,0,1,2.85
2639,19,Male,African American,No,13.092423870309258,13,Yes,Low,0,0,0,0,3.2
2640,20,Male,Caucasian,High School,14.186285896069668,10,No,Very High,1,1,1,0,4.35
2641,22,Male,Caucasian,Some College,11.723647081766828,28,No,High,0,0,1,1,2.6
2642,19,Female,Other,High School,7.144839363402724,1,No,Moderate,0,0,0,0,4.23
2643,19,Male,Caucasian,Bachelor's,11.541066834270886,21,No,High,1,1,0,1,3.17
2644,20,Male,Other,Some College,6.845311855794924,13,No,Very Low,0,0,1,0,3.39
2645,19,Female,Other,High School,1.6774747710402416,23,No,Moderate,1,0,0,0,2.73
2646,21,Female,Asian,Some College,19.85607956372029,23,Yes,Low,1,0,0,0,3.04
2647,21,Female,African American,Some College,2.543649072650218,26,No,Low,1,0,0,0,2.18
2648,22,Male,African American,Bachelor's,1.446967676721147,6,No,High,1,1,0,0,3.97
2649,19,Female,Asian,Bachelor's,17.57061498414312,25,No,Low,0,0,0,1,2.4
2650,20,Female,Caucasian,Some College,6.036693217857902,10,No,High,0,1,0,1,3.74
2651,21,Male,Caucasian,Some College,13.005939481470152,3,No,Moderate,1,0,0,0,4.07
2652,20,Female,African American,Some College,6.580114593244657,6,No,Very Low,0,0,0,0,3.57
2653,20,Male,Caucasian,Some College,7.829085415889423,28,No,High,0,1,0,0,2.56
2654,21,Male,Caucasian,High School,5.24225944033593,15,Yes,Moderate,1,0,0,0,3.35
2655,20,Female,Caucasian,High School,6.860880115860204,25,No,Moderate,0,1,0,0,2.53
2656,21,Female,African American,Some College,8.214008011730861,5,No,Low,0,0,0,0,3.84
2657,20,Female,Asian,High School,14.408321381846857,26,No,Very Low,0,0,0,0,2.32
2658,21,Female,Caucasian,No,10.230723884695836,5,No,Very High,0,0,1,0,4.26
2659,19,Female,Other,Some College,18.87130434313954,1,No,Moderate,0,0,0,0,4.71
2660,22,Female,African American,No,0.8376078767755102,23,No,Very Low,1,0,0,0,2.32
2661,21,Male,Asian,Some College,10.061366452640563,7,Yes,High,1,0,0,0,4.05
2662,21,Male,African American,Some College,11.684495776634362,29,No,Low,1,0,0,1,2.17
2663,22,Female,Asian,Higher,18.40393972148548,26,No,Low,0,0,1,0,2.76
2664,21,Male,Caucasian,Some College,0.9831704724285517,6,Yes,Low,0,0,0,0,3.93
2665,21,Female,Asian,No,11.46999169870432,26,No,Moderate,0,0,0,1,2.15
2666,20,Male,Caucasian,Some College,17.07259857055914,24,Yes,Very Low,0,0,0,0,2.6
2667,22,Male,Asian,Bachelor's,4.838554562384731,23,No,Moderate,0,0,0,1,2.4
2668,19,Male,Other,Higher,17.52584697047875,13,No,High,0,0,1,0,3.86
2669,21,Female,Caucasian,Some College,0.38086818548583645,8,No,Low,0,0,0,1,3.23
2670,22,Male,Caucasian,High School,14.649092582674594,14,Yes,Moderate,0,0,0,0,3.8
2671,20,Female,Asian,Bachelor's,18.66226442337306,24,Yes,Moderate,1,0,1,0,2.95
2672,19,Male,Caucasian,High School,13.143953232801245,21,No,Moderate,0,1,0,0,2.95
2673,22,Male,Asian,Some College,8.78058487960896,17,No,Very High,1,0,0,0,3.22
2674,19,Male,Caucasian,Some College,0.8976203294543605,11,No,Moderate,0,0,0,0,3.39
2675,19,Male,Caucasian,No,18.402276266452574,22,No,Very Low,0,1,0,0,2.48
2676,19,Male,Other,High School,9.405924453831496,18,No,Moderate,0,0,1,0,3.05
2677,21,Female,African American,High School,0.5799348867189602,12,No,Low,0,0,0,0,3.07
2678,21,Female,Asian,Some College,13.796421426575238,6,No,High,0,1,1,0,4.2
2679,20,Male,Caucasian,Bachelor's,9.636745071525164,24,No,Very Low,0,0,0,0,2.47
2680,20,Male,African American,High School,2.4869063488482146,9,No,Low,1,1,0,1,3.92
2681,22,Male,African American,Bachelor's,4.2854361862051915,29,Yes,Moderate,0,1,0,0,2.3
2682,20,Male,African American,No,1.2898136091169254,9,Yes,Low,0,0,0,0,3.55
2683,19,Female,African American,Some College,11.485870794171472,1,No,Moderate,0,1,0,0,4.34
2684,19,Male,African American,No,12.440589585040184,13,Yes,Low,0,1,0,0,3.44
2685,21,Female,Caucasian,Bachelor's,10.114845967108888,12,No,Very High,1,0,1,0,3.75
2686,19,Male,Caucasian,Some College,16.3420426600523,21,Yes,Low,0,1,0,0,2.95
2687,22,Female,Asian,Some College,17.220176426160272,28,No,Very High,0,0,0,0,2.8
2688,19,Male,Caucasian,Bachelor's,12.312487933662533,5,No,Moderate,0,0,1,0,4.18
2689,19,Male,African American,Some College,0.2551295941486109,8,Yes,High,1,0,1,1,3.93
2690,22,Female,Caucasian,Higher,13.904593114954713,12,No,Low,0,0,0,1,3.27
2691,20,Male,African American,Some College,8.359984338407031,8,Yes,High,1,0,1,0,4.1
2692,20,Male,Asian,Bachelor's,11.31114966452774,12,Yes,Moderate,0,0,0,1,3.36
2693,22,Male,Caucasian,Some College,12.981612040377687,4,Yes,Moderate,1,0,0,0,4.51
2694,21,Female,Caucasian,High School,7.004732286541535,13,No,High,1,0,1,0,3.64
2695,19,Male,Caucasian,Some College,18.341970103435884,4,No,Moderate,1,0,0,0,4.62
2696,22,Male,African American,High School,2.679497334995624,8,No,Moderate,0,0,1,0,3.36
2697,19,Female,Asian,Some College,13.430236145620748,7,Yes,Very Low,0,0,1,1,4.08
2698,21,Female,Caucasian,Some College,0.08719159913160857,6,No,Low,0,1,0,0,3.83
2699,19,Female,Asian,Some College,18.493022108103617,7,No,Moderate,0,0,0,0,4.15
2700,22,Male,Caucasian,No,2.25008266476183,21,No,Very Low,0,0,0,0,2.39
2701,19,Male,Caucasian,High School,1.8976846029514927,2,No,Low,1,0,0,0,4.17
2702,20,Male,Other,Some College,6.660152661044885,22,No,Low,0,0,0,0,2.53
2703,21,Female,Caucasian,Higher,7.471325720781612,23,No,Low,0,0,0,0,2.32
2704,21,Male,Caucasian,High School,4.286001446457572,14,Yes,Moderate,1,1,1,0,3.69
2705,21,Male,Caucasian,Some College,11.702433218542494,7,No,Moderate,0,1,1,0,4.04
2706,22,Female,Caucasian,Some College,8.858281960839271,0,Yes,Very High,1,0,0,0,5.0
2707,21,Female,Caucasian,Some College,0.6835117808217483,6,No,Moderate,1,0,0,0,4.01
2708,20,Female,Caucasian,High School,6.393041245106012,18,No,Very High,1,0,0,0,3.39
2709,22,Female,African American,Some College,16.20865827146341,1,No,High,1,0,0,0,4.66
2710,20,Female,Caucasian,High School,13.794030697237371,13,No,Very High,0,0,1,1,3.46
2711,19,Male,African American,Higher,14.49741707159761,17,No,High,0,0,0,0,3.39
2712,19,Female,Caucasian,High School,13.962338481670471,29,Yes,High,0,0,0,0,2.66
2713,19,Male,Caucasian,High School,6.219460427660666,14,No,Moderate,0,0,1,0,3.35
2714,19,Male,African American,No,1.9932784415355176,13,No,Low,0,1,1,0,3.39
2715,20,Female,Other,High School,5.44934368066192,23,No,Low,1,0,0,0,2.41
2716,22,Female,Caucasian,Some College,16.635706003703184,24,Yes,Very High,0,1,0,0,3.19
2717,22,Female,Asian,High School,19.609415955661422,18,No,Very High,0,0,1,1,3.41
2718,21,Male,African American,No,9.876940294831227,29,No,High,1,0,0,1,2.39
2719,20,Female,African American,Some College,0.1940070984608444,18,No,High,0,0,0,0,3.0
2720,19,Female,African American,No,2.8008962426845807,21,Yes,Very High,0,1,0,1,3.22
2721,20,Female,Caucasian,No,6.441611506325316,26,No,Moderate,0,1,0,1,2.29
2722,21,Female,Caucasian,Bachelor's,11.571706971858994,25,No,High,1,0,0,0,3.02
2723,21,Female,African American,Some College,1.5018729161062794,16,No,Moderate,1,0,0,0,3.11
2724,20,Male,Caucasian,Bachelor's,18.867145974197634,21,Yes,Moderate,1,0,0,0,3.19
2725,20,Male,Other,Bachelor's,7.3016734656880145,27,No,Very Low,0,0,0,0,2.0
2726,20,Male,Caucasian,Some College,18.251684358496462,18,Yes,Moderate,1,0,0,0,3.41
2727,22,Female,Caucasian,No,15.610436055140436,26,No,High,0,0,0,0,2.65
2728,19,Female,Asian,Some College,15.108745450311623,15,No,Moderate,0,0,0,0,3.12
2729,20,Female,Caucasian,Bachelor's,12.13439159564464,19,No,High,0,0,0,1,3.1
2730,20,Male,African American,Some College,12.535676341036892,24,Yes,Moderate,0,0,1,0,3.01
2731,20,Female,African American,Some College,12.760064704324963,18,No,Low,0,0,0,0,3.02
2732,21,Female,Other,High School,12.574427740511641,0,Yes,High,1,0,0,0,4.87
2733,21,Female,Asian,Bachelor's,11.074564627967225,18,No,High,0,0,0,0,3.2
2734,22,Male,African American,Some College,19.728280369657778,6,Yes,Low,0,1,1,0,4.49
2735,19,Female,African American,Higher,14.645811348513922,28,No,Moderate,0,0,0,0,2.49
2736,22,Male,Other,High School,15.538927767850424,22,No,Moderate,0,0,0,0,2.76
2737,19,Female,Caucasian,High School,17.449256301673483,10,No,Very High,0,0,0,1,3.83
2738,21,Male,Caucasian,High School,4.312795254516983,4,No,High,1,1,0,0,4.36
2739,21,Male,Caucasian,Some College,1.6760831819012156,29,No,Low,1,0,0,0,2.16
2740,21,Male,Caucasian,High School,9.657888731971973,16,No,Moderate,1,1,0,0,3.36
2741,22,Female,African American,No,10.281613912385463,10,No,High,1,0,0,0,4.08
2742,20,Female,African American,Higher,16.583635598998356,23,No,High,0,0,0,1,2.92
2743,20,Male,African American,No,8.875671585646714,25,No,High,1,0,0,0,2.83
2744,21,Male,Caucasian,Bachelor's,11.417060510886255,7,No,Low,0,0,0,0,3.55
2745,20,Female,Asian,High School,10.541418770269166,9,No,High,0,0,0,0,3.89
2746,20,Female,Caucasian,Bachelor's,0.7640556751478211,11,No,High,0,0,0,0,3.47
2747,22,Male,African American,Some College,12.30429793193828,9,No,High,0,0,0,0,4.13
2748,19,Female,African American,Bachelor's,16.560865715485043,12,No,Moderate,0,0,0,0,3.65
2749,21,Female,Caucasian,Bachelor's,3.1500109615160765,25,Yes,High,0,0,0,0,2.69
2750,21,Female,Caucasian,No,11.886634678531916,17,Yes,High,0,0,1,0,3.38
2751,22,Female,Caucasian,No,11.872210888928286,9,No,High,1,0,0,0,4.0
2752,22,Male,Asian,High School,3.283699281127175,18,No,Moderate,0,0,0,0,3.0
2753,20,Female,Other,Some College,2.4692714746147204,19,No,Low,0,0,0,1,2.57
2754,21,Female,African American,Bachelor's,19.601038859529694,16,No,Moderate,1,0,0,1,3.38
2755,19,Male,Caucasian,Some College,7.874383393060751,19,No,Moderate,0,0,0,0,3.15
2756,22,Male,Caucasian,Some College,4.548434574470585,15,No,Moderate,1,0,0,0,3.19
2757,19,Female,Asian,High School,3.426490889087499,4,No,Moderate,1,0,0,0,4.16
2758,19,Female,Asian,Bachelor's,13.352034271664701,2,No,Moderate,0,0,1,0,4.29
2759,21,Female,Caucasian,Higher,12.188905946545576,29,No,High,0,0,0,0,2.25
2760,21,Female,Caucasian,High School,12.871042459748349,26,No,Low,0,1,0,0,2.46
2761,22,Male,Asian,Some College,1.7601205502290451,14,No,Moderate,0,0,0,0,3.18
2762,21,Male,Caucasian,No,17.87069166996874,25,No,High,0,0,0,0,2.91
2763,21,Male,Caucasian,Some College,7.785327936180966,1,No,Moderate,0,1,0,1,4.27
2764,21,Female,Caucasian,Some College,6.267388128607159,12,Yes,Moderate,0,0,0,1,3.7
2765,19,Female,African American,High School,9.247228944954784,21,Yes,Moderate,0,1,0,0,3.09
2766,22,Female,Asian,Some College,7.801321314952565,7,No,Moderate,0,0,1,0,3.84
2767,20,Female,Other,High School,17.27154006278292,22,No,Low,1,0,0,0,2.96
2768,19,Male,African American,Some College,18.58521950395784,26,No,Moderate,0,0,0,0,2.78
2769,21,Male,African American,Some College,6.069064328992124,29,No,Very High,1,1,1,1,2.78
2770,19,Female,Caucasian,No,17.278716149199095,16,No,Moderate,0,0,0,1,3.18
2771,21,Male,African American,Some College,15.630462590661342,3,No,Very Low,1,0,0,0,4.17
2772,21,Female,Caucasian,Some College,18.616153446895236,18,No,High,0,0,0,0,3.37
